"machine","location_type","num_vendex_nearby_300","train_AvgDailyPassengers","train_AvgWorkingDayPassengers","n_density_5km","income_average","total_number_of_routes_600","num_hotels","num_hotels_45","small_machine"
1,"others",1,NA,NA,224.704402515723,NA,65,0,0,0
2,"others",1,NA,NA,224.704402515723,NA,65,0,0,0
179,"others",0,NA,NA,358.915032679739,51962,6,0,0,1
180,"transport",2,NA,NA,253.528265107212,47359,11,0,0,1
181,"others",0,NA,NA,197.552083333333,61219,10,0,0,0
182,"transport",5,32000,35300,1010.98660170524,47051,127,2,2,0
183,"petrol station",0,NA,NA,290.665024630542,51937,5,0,0,1
184,"transport",2,8600,10000,559.663366336634,60068,40,2,0,0
185,"transport",1,2300,2700,293.539473684211,52511,11,0,0,1
186,"transport",1,2300,2700,293.539473684211,52511,11,0,0,0
187,"petrol station",0,NA,NA,987.8972520908,NA,6,0,0,1
188,"petrol station",0,NA,NA,496.177024482109,60112,3,0,0,1
189,"transport",0,NA,NA,115.98623853211,42089,6,0,0,1
190,"transport",0,130,140,80.1324503311258,48517,4,0,0,0
191,"transport",0,3200,4000,1335.8413926499,NA,9,0,0,1
192,"petrol station",0,NA,NA,2325.2861952862,76137,6,0,0,0
193,"others",0,NA,NA,182.730109204368,52872,3,0,0,0
194,"others",0,NA,NA,353.255813953488,59516,5,1,1,1
195,"others",0,NA,NA,286.719367588933,NA,2,0,0,0
196,"transport",1,2700,3300,159.221357063404,44525,41,0,0,0
197,"petrol station",0,NA,NA,120.980392156863,46642,8,0,0,0
198,"petrol station",2,NA,NA,1643.26797385621,55395,17,0,0,1
199,"others",0,NA,NA,126.641221374046,51759,10,0,0,0
200,"others",3,NA,NA,820.469483568075,51545,67,0,0,1
201,"transport",1,NA,NA,3.48214285714286,44210,23,3,0,0
202,"others",0,NA,NA,973.133333333333,48609,6,0,0,0
203,"transport",1,21600,25100,963.810143042913,48500,121,2,1,0
204,"transport",8,21600,25100,1238.60269360269,48500,139,2,1,0
205,"transport",0,NA,NA,111.838634600465,37088,17,0,0,0
206,"others",0,NA,NA,622.981366459627,48264,8,1,0,0
207,"transport",3,32100,39900,3926.99731903485,60984,68,3,0,0
208,"transport",7,47100,52900,1252.92713567839,50467,237,4,2,0
209,"petrol station",0,NA,NA,1532.0623501199,54276,19,1,0,0
210,"others",0,NA,NA,604.964838255977,52004,4,0,0,1
211,"transport",6,19800,22400,827.301038062284,45278,133,0,0,1
212,"petrol station",0,NA,NA,548.105413105413,81810,9,0,0,0
213,"transport",9,33300,39100,1180.91743119266,67100,168,3,2,1
214,"petrol station",0,NA,NA,268.737672583826,51064,1,0,0,1
215,"transport",1,1200,1400,165.389830508475,49468,12,0,0,1
216,"transport",2,830,990,114.593406593407,43895,27,0,0,0
217,"others",0,NA,NA,5181.77156177156,56368,123,8,4,1
218,"petrol station",0,NA,NA,82.0231607629428,43721,18,0,0,1
219,"petrol station",0,NA,NA,340.703125,50342,1,0,0,1
220,"petrol station",0,NA,NA,89.5553539019964,40141,2,0,0,0
221,"transport",2,NA,NA,57.4018379281537,56854,17,9,7,0
222,"others",0,NA,NA,119.426229508197,43698,5,0,0,0
223,"petrol station",0,NA,NA,280.899672846238,55195,7,0,0,0
224,"petrol station",0,NA,NA,433.915094339623,52219,6,0,0,0
225,"transport",34,396300,441400,4515.98407281001,60984,845,42,11,1
226,"petrol station",1,NA,NA,93.3333333333333,56094,17,0,0,0
227,"transport",11,23600,26800,1229.00726392252,50449,149,7,1,0
228,"petrol station",0,NA,NA,520.046511627907,NA,6,0,0,0
229,"petrol station",0,NA,NA,116.618274978651,48387,2,0,0,0
230,"transport",6,19800,22400,827.301038062284,45278,133,0,0,1
231,"others",0,NA,NA,243.430107526882,50476,7,0,0,0
232,"others",3,NA,NA,716.605800214823,59236,14,0,0,0
233,"petrol station",0,NA,NA,128.402366863905,47183,NA,0,0,0
234,"transport",1,400,460,276.081946222791,NA,10,0,0,1
235,"transport",6,15500,17700,297.657045840407,55575,83,0,0,0
236,"petrol station",1,NA,NA,861.830559757943,52710,2,0,0,1
237,"others",0,NA,NA,1192.79009126467,50467,36,1,0,1
238,"others",0,NA,NA,588.872901678657,53006,3,0,0,0
239,"others",1,NA,NA,207.397769516729,47423,3,0,0,0
240,"petrol station",0,NA,NA,158.08,45833,4,0,0,0
241,"petrol station",0,NA,NA,4664.88076311606,55209,5,1,1,0
242,"others",2,NA,NA,239.199237368923,25536,60,16,3,0
243,"petrol station",2,NA,NA,319.897959183673,NA,36,0,0,1
244,"others",2,NA,NA,259.254385964912,150690,40,3,0,0
245,"others",1,NA,NA,1696.67039106145,54276,35,0,0,0
246,"others",0,NA,NA,325.753424657534,54641,43,3,0,0
247,"others",0,NA,NA,425.939153439153,71313,2,0,0,0
248,"petrol station",1,NA,NA,429.8,48637,17,0,0,0
249,"others",1,NA,NA,612.174535050071,52412,77,1,0,0
250,"transport",2,16300,19100,711.160822249093,59701,62,1,1,1
251,"transport",0,NA,NA,91.3966480446927,47772,48,1,0,1
252,"petrol station",4,NA,NA,4229.37931034483,56368,397,11,4,1
253,"others",0,NA,NA,656.073059360731,49175,2,0,0,0
254,"transport",0,130,150,510.114942528736,52480,3,0,0,1
255,"transport",6,15500,17700,297.657045840407,5557500,83,0,0,0
256,"petrol station",0,NA,NA,742.910447761194,66867,8,0,0,0
257,"transport",0,NA,NA,24.0032414910859,49270,9,3,1,0
258,"petrol station",0,NA,NA,294.54094292804,56094,10,0,0,0
259,"others",3,NA,NA,571.849112426036,55012,16,0,0,0
260,"transport",2,16300,19100,711.160822249093,59701,62,1,1,1
261,"transport",2,10100,11000,652.382978723404,53189,64,0,0,0
262,"transport",6,15500,17700,297.657045840407,55575,83,0,0,0
263,"transport",2,3200,3800,504.032825322392,50020,26,0,0,0
264,"transport",1,2700,3300,1488.54199683043,56238,19,2,1,1
265,"petrol station",0,NA,NA,144.574468085106,50988,4,0,0,1
266,"transport",0,690,810,264.876957494407,51765,1,0,0,0
267,"others",0,NA,NA,187.798742138365,46608,2,0,0,0
268,"petrol station",0,NA,NA,65.9965635738832,50634,6,0,0,1
269,"transport",1,2800,3300,779.133034379671,75834,20,0,0,1
270,"others",0,NA,NA,271.789667896679,48205,7,0,0,0
271,"transport",1,7200,8000,235.184936112979,52431,26,0,0,0
272,"others",1,NA,NA,986.741973840666,47051,137,2,2,0
273,"others",0,NA,NA,150.409899458623,44449,7,0,0,0
274,"others",1,NA,NA,563.56890459364,62379,11,0,0,0
275,"transport",0,200,240,503.175487465181,54080,2,0,0,0
276,"transport",1,NA,NA,57.4018379281537,NA,7,1,0,0
277,"others",0,NA,NA,969.435173299101,64088,7,0,0,0
278,"transport",0,810,910,186.042944785276,54101,20,0,0,0
279,"transport",0,750,880,563.674418604651,58759,13,0,0,0
280,"others",0,NA,NA,587.237442922374,62379,12,1,0,1
281,"others",1,NA,NA,50.3501400560224,41814,4,0,0,0
282,"transport",2,1900,2000,259.254385964912,150690,42,2,0,0
283,"others",0,NA,NA,337.41124260355,56684,6,0,0,1
284,"others",0,NA,NA,822.928679817906,52339,19,0,0,0
285,"transport",2,1900,2000,259.254385964912,150690,42,2,0,0
286,"transport",1,3200,3800,303.123404255319,45945,9,0,0,0
287,"petrol station",0,NA,NA,167.685546875,47921,NA,0,0,0
288,"transport",0,520,470,58.2264665757162,44778,8,2,0,0
289,"others",0,NA,NA,399.751412429379,72984,6,0,0,0
290,"petrol station",1,NA,NA,521.383333333333,NA,17,0,0,0
291,"others",0,NA,NA,606.6373902133,52385,4,0,0,0
292,"transport",0,NA,NA,158.54525862069,51372,23,0,0,0
293,"others",0,NA,NA,244.940867279895,150690,NA,0,0,1
294,"transport",1,NA,NA,548.128491620112,58759,33,1,0,0
295,"others",0,NA,NA,464.018838304553,61186,2,0,0,0
296,"transport",0,NA,NA,20.2264306298888,42270,9,1,0,1
297,"transport",0,NA,NA,4.56395348837209,52501,24,4,0,0
298,"petrol station",0,NA,NA,952.883435582822,65172,11,1,0,0
299,"transport",0,3600,4200,1037.976011994,131539,8,0,0,0
300,"others",2,NA,NA,902.702237521515,47880,46,6,3,1
301,"transport",2,160,170,331.071789686552,46641,12,1,1,1
302,"transport",0,NA,NA,115.839524517088,39319,10,0,0,0
303,"transport",0,780,920,1068.69064748201,72513,10,0,0,0
304,"petrol station",0,NA,NA,794.124047878128,43499,3,0,0,0
305,"transport",1,3000,3300,394.044265593561,46857,36,0,0,0
306,"transport",0,610,670,213.841536614646,52408,8,0,0,1
307,"transport",0,2200,2600,626.530014641288,71815,6,0,0,0
308,"others",0,NA,NA,74.5685279187817,56094,1,0,0,1
309,"others",0,NA,NA,438.064516129032,49854,52,1,0,0
310,"transport",4,10600,11500,542.140845070423,48331,40,1,0,0
311,"others",0,NA,NA,367.661188369153,54512,3,0,0,0
312,"others",0,NA,NA,1684.06309751434,55395,7,0,0,0
313,"others",5,NA,NA,266.594982078853,51500,7,1,0,1
314,"petrol station",0,NA,NA,587.707762557078,58479,4,0,0,1
315,"others",0,NA,NA,166.471408647141,44832,52,0,0,0
316,"transport",0,940,1000,415.950617283951,58987,8,1,0,0
317,"transport",3,NA,NA,38.9836165048544,71897,75,9,5,0
318,"others",0,NA,NA,992.400530503979,NA,6,0,0,0
319,"transport",2,940,1000,334.990234375,47295,11,0,0,1
320,"transport",4,4500,5100,222.765612327656,49757,39,0,0,1
321,"transport",0,NA,NA,51.104199066874,56854,6,3,2,1
322,"transport",0,10300,11800,507.385892116183,49854,4,0,0,0
323,"transport",0,250,290,189.320712694877,48266,4,0,0,0
324,"others",0,NA,NA,558.233215547703,55312,4,0,0,1
325,"petrol station",0,NA,NA,254.517958412098,52441,1,1,1,1
326,"transport",2,5000,5200,816.091549295775,41053,28,0,0,1
327,"others",0,NA,NA,843.268365817091,47406,4,0,0,1
328,"others",0,NA,NA,323.593073593074,45799,4,0,0,1
329,"others",1,NA,NA,856.275167785235,48264,11,2,0,0
330,"transport",1,7500,8700,555.231481481482,55648,6,0,0,1
331,"transport",1,760,910,141.491712707182,51273,8,0,0,1
332,"others",0,NA,NA,186.781954887218,48231,2,0,0,0
333,"others",0,NA,NA,1000.77306733167,102322,11,1,0,0
334,"transport",9,23600,24100,571.849112426036,55012,150,8,2,1
335,"others",0,NA,NA,871.508875739645,NA,7,1,0,0
336,"transport",7,15200,17500,792.250879249707,NA,90,8,2,0
337,"transport",9,84700,91800,1560.87224669604,63948,314,31,14,0
338,"petrol station",2,NA,NA,450.448979591837,49854,50,1,0,0
339,"others",3,NA,NA,3419.74264705882,60984,19,7,1,0
340,"transport",0,320,330,254.517958412098,52441,2,1,1,1
341,"petrol station",0,NA,NA,292.913776015857,47938,8,0,0,1
342,"others",0,NA,NA,533.405315614618,47433,1,0,0,0
343,"petrol station",0,NA,NA,88.1513828238719,43871,5,0,0,0
344,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,0
345,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,1
346,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,0
347,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,0
348,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,0
349,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,0
350,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,1
351,"transport",0,21600,25100,758.59410430839,48500,9,0,0,0
352,"transport",3,21600,25100,954.35960591133,48500,23,2,1,0
353,"transport",0,21600,25100,843.649946638207,48500,27,0,0,1
354,"others",2,NA,NA,902.073170731707,48500,28,0,0,0
355,"transport",2,21600,25100,1126.06927710843,48500,23,1,1,1
356,"transport",2,21600,25100,902.073170731707,48500,28,0,0,0
357,"others",1,NA,NA,914.410080183276,48500,20,1,0,1
358,"petrol station",0,NA,NA,295.432372505543,59967,2,1,0,0
359,"petrol station",0,NA,NA,1591.18760757315,64989,7,0,0,1
360,"others",0,NA,NA,595.069518716578,NA,25,0,0,0
361,"others",0,NA,NA,638.564742589704,52412,31,1,0,0
362,"others",0,NA,NA,695.852478839178,59040,5,1,0,0
363,"transport",6,15500,17700,297.657045840407,55575,83,0,0,1
364,"transport",0,15500,16000,901,52088,14,0,0,0
365,"transport",0,15500,16000,540.014025245442,52088,8,0,0,0
366,"petrol station",0,NA,NA,440.702426564496,45433,11,0,0,1
367,"others",1,NA,NA,182.730109204368,52872,55,0,0,0
368,"petrol station",0,NA,NA,113.846153846154,53797,5,0,0,1
369,"transport",0,11400,13100,353.880983182406,44641,4,0,0,1
370,"petrol station",0,NA,NA,4444.62032085562,60984,39,1,0,0
371,"petrol station",0,NA,NA,2044.53453453453,106471,10,1,1,0
372,"petrol station",0,NA,NA,227.908653846154,72232,9,1,1,0
373,"transport",0,NA,NA,253.27721661055,44771,3,0,0,1
374,"others",1,NA,NA,731.966794380588,51278,6,0,0,0
375,"others",0,NA,NA,120.405616224649,56094,8,0,0,0
376,"transport",9,23600,24100,571.849112426036,NA,150,8,2,0
377,"others",0,NA,NA,346.523736600306,46857,6,0,0,0
378,"others",0,NA,NA,285.575313807531,53937,NA,0,0,1
379,"others",2,NA,NA,531.876543209877,56721,9,0,0,0
380,"others",0,NA,NA,1372.40291262136,50449,27,0,0,0
381,"others",0,NA,NA,87.4498797113071,42409,8,0,0,0
382,"others",0,NA,NA,250.570776255708,45972,6,0,0,0
383,"others",0,NA,NA,146.367265469062,51015,9,0,0,1
384,"others",0,NA,NA,54.010152284264,50853,17,6,2,1
385,"transport",0,NA,NA,68.7382075471698,45463,3,0,0,0
386,"others",1,NA,NA,431.915322580645,NA,11,0,0,0
387,"transport",1,1100,1600,4656.14785992218,57891,14,1,0,1
388,"others",0,NA,NA,458.631921824104,53777,19,1,0,1
389,"others",1,NA,NA,1252.68376068376,62428,17,1,0,0
390,"others",1,NA,NA,243.362193362193,45278,6,0,0,1
391,"transport",2,5000,5200,816.091549295775,41053,28,0,0,0
392,"transport",0,1400,1600,117.938144329897,53019,10,0,0,0
393,"transport",1,1100,1200,1068.84547069272,62935,6,1,0,1
394,"others",0,NA,NA,409.535452322738,46857,36,0,0,0
395,"others",0,NA,NA,21.4138286893705,56094,2,0,0,0
396,"others",2,NA,NA,3581.32434575734,60984,18,1,0,0
397,"transport",0,1500,1700,1532.0623501199,63948,6,1,0,1
398,"transport",11,101400,112900,4229.37931034483,56368,229,9,4,0
399,"transport",11,101400,112900,4229.37931034483,NA,229,9,4,0
400,"petrol station",0,NA,NA,741.134930643127,57104,3,0,0,0
401,"petrol station",0,NA,NA,526.234234234234,60068,21,0,0,1
402,"others",2,NA,NA,4515.98407281001,60984,60,6,1,0
403,"transport",11,101400,112900,4229.37931034483,56368,229,9,4,1
404,"transport",2,570,710,1303.44778254649,NA,17,0,0,1
405,"transport",0,NA,NA,445.531914893617,44913,6,0,0,1
406,"transport",0,1100,1300,597.039473684211,52385,24,0,0,1
407,"transport",0,NA,NA,411.166936790924,NA,2,0,0,0
408,"petrol station",0,NA,NA,335.260115606936,55575,4,0,0,1
409,"petrol station",0,NA,NA,570.463096960926,NA,7,0,0,0
410,"transport",34,396300,441400,4515.98407281001,60984,845,42,11,1
411,"transport",34,396300,441400,4515.98407281001,60984,845,42,11,1
412,"transport",5,1500,1700,634.531410916581,67928,32,2,0,0
413,"others",0,NA,NA,30.5148741418764,40915,NA,0,0,1
414,"others",3,NA,NA,846.25472887768,69982,29,0,0,1
415,"petrol station",3,NA,NA,819.518950437318,52339,93,4,1,1
416,"others",0,NA,NA,104.956140350877,50022,21,2,0,0
417,"others",0,NA,NA,1555.51521099117,46404,17,0,0,0
418,"transport",2,5000,5200,816.091549295775,41053,28,0,0,0
419,"transport",1,400,420,53.3495145631068,33272,9,0,0,1
420,"petrol station",0,NA,NA,250.377643504532,56093,2,0,0,1
421,"others",0,NA,NA,882.565632458234,51545,25,0,0,0
422,"petrol station",0,NA,NA,213.397435897436,49312,3,0,0,0
423,"others",0,NA,NA,159.313524590164,56094,1,0,0,1
424,"petrol station",3,NA,NA,352.040609137056,50342,18,1,0,0
425,"others",4,94100,107100,2756.92682926829,50343,247,15,6,0
426,"transport",0,NA,NA,21.7258064516129,56094,NA,0,0,0
427,"transport",12,35500,41500,1210.87378640777,97773,108,4,3,0
428,"transport",12,35500,41500,1210.87378640777,97773,108,4,3,1
429,"others",0,NA,NA,701.850649350649,53831,12,0,0,1
430,"others",0,NA,NA,30.5148741418764,40915,1,1,0,1
431,"transport",11,101400,112900,4229.37931034483,56368,229,9,4,1
432,"others",0,NA,NA,965.124450951684,47406,9,0,0,0
433,"others",0,NA,NA,228.745519713262,52067,12,0,0,0
434,"petrol station",0,NA,NA,506.938997821351,55012,13,0,0,0
435,"others",0,NA,NA,783.941605839416,52339,17,0,0,0
436,"transport",0,NA,NA,647.196850393701,55395,2,0,0,1
437,"petrol station",0,NA,NA,1163.13375796178,67100,17,1,0,1
438,"petrol station",0,NA,NA,138.021680216802,63217,8,0,0,0
439,"transport",0,650,750,408.079470198675,NA,2,0,0,0
440,"transport",0,670,840,371.742826780021,58736,16,1,0,1
441,"others",0,NA,NA,329.293233082707,72409,17,0,0,0
442,"transport",0,5500,6500,1074.63636363636,79905,5,0,0,0
443,"others",0,NA,NA,1176.81141439206,50467,13,0,0,0
444,"others",1,NA,NA,4515.98407281001,60984,49,3,1,1
445,"others",3,NA,NA,1254.437596302,91008,12,0,0,0
446,"petrol station",0,NA,NA,193.705408515535,57013,3,0,0,0
447,"others",0,NA,NA,394.640371229698,55790,4,0,0,0
448,"others",0,NA,NA,831.965230536659,50467,13,2,0,1
449,"petrol station",0,NA,NA,981.381733021077,40982,14,0,0,0
450,"others",0,NA,NA,429.8,46036,40,0,0,0
451,"petrol station",0,NA,NA,471.090700344432,48591,1,0,0,1
452,"others",0,NA,NA,161.821247892074,NA,NA,0,0,0
453,"petrol station",0,NA,NA,450.674740484429,51469,6,0,0,0
454,"transport",1,920,1100,202.641196013289,NA,15,0,0,0
455,"transport",1,400,460,276.081946222791,55782,10,0,0,0
456,"transport",4,8500,9700,248.365679264556,NA,90,1,0,1
457,"transport",4,8500,9700,248.365679264556,46551,90,1,0,0
458,"transport",4,12800,14400,556.4039408867,58644,135,1,0,1
459,"transport",2,10800,10500,201.292743953294,25536,70,4,3,1
460,"others",2,NA,NA,1155.32690246517,44528,17,0,0,0
461,"transport",7,3300,4100,449.884937238494,54077,67,2,1,0
462,"transport",3,7400,8800,853.201483312732,81771,51,2,0,0
463,"others",0,NA,NA,595.069518716578,55139,21,0,0,0
464,"others",0,NA,NA,1421.25448028674,54617,16,0,0,0
465,"others",0,NA,NA,279.456,72829,13,0,0,0
466,"transport",6,15500,17700,297.657045840407,55575,83,0,0,1
467,"transport",1,1700,2000,295.432372505543,59967,3,1,0,1
468,"petrol station",0,NA,NA,133.348946135831,56094,8,0,0,0
469,"petrol station",1,NA,NA,772.19755826859,51545,25,2,1,0
470,"petrol station",1,NA,NA,1068.84547069272,62935,6,1,0,1
471,"transport",4,1900,2200,901,52088,33,0,0,0
472,"others",0,NA,NA,340.703125,50342,3,0,0,1
473,"petrol station",0,NA,NA,22.4569967456997,56094,8,0,0,1
474,"transport",4,12800,14400,556.4039408867,58644,135,1,0,0
475,"petrol station",1,NA,NA,4318.24152542373,NA,39,7,3,0
476,"transport",1,3300,3900,147.388724035608,42582,26,0,0,0
477,"transport",5,47200,56600,4318.24152542373,6098400,58,6,3,1
478,"transport",34,396300,441400,4515.98407281001,60984,845,42,11,0
479,"transport",34,396300,441400,4515.98407281001,NA,845,42,11,0
480,"petrol station",0,NA,NA,100.534979423868,73939,NA,0,0,1
481,"transport",0,540,630,119.188948306595,42365,7,0,0,1
482,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,0
483,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,1
484,"transport",25,180700,202600,2100.64994298746,51792,417,10,5,1
485,"transport",6,15500,17700,297.657045840407,55575,83,0,0,0
486,"transport",7,35900,42000,964.672489082969,60317,116,1,0,0
487,"transport",9,33300,39100,1180.91743119266,67100,168,3,2,0
488,"transport",6,20000,23800,527.791828793774,57054,25,0,0,0
489,"transport",6,20000,23800,527.791828793774,57054,25,0,0,1
490,"others",0,NA,NA,256.731870229008,52287,16,0,0,0
491,"transport",2,440,510,807.767175572519,144175,10,0,0,0
492,"others",2,NA,NA,548.882602545969,84925,20,1,1,1
493,"transport",0,890,940,116.754966887417,44275,31,0,0,0
494,"others",0,NA,NA,1764.86994219653,54276,22,0,0,0
495,"transport",1,320,380,252.455621301775,47728,7,0,0,0
496,"petrol station",1,NA,NA,748.886894075404,53835,29,0,0,0
497,"others",0,NA,NA,148.367346938776,57518,NA,0,0,0
498,"petrol station",1,NA,NA,435.896414342629,51602,9,0,0,0
499,"others",0,NA,NA,325.316901408451,52710,7,1,0,1
500,"transport",2,180700,202600,1544.41964285714,51792,14,0,0,0
501,"transport",1,NA,NA,10.6882406563355,51496,37,3,0,0
502,"transport",1,1400,1600,261.25,54107,9,0,0,1
503,"petrol station",0,NA,NA,723.565804274466,61711,2,0,0,1
504,"others",0,NA,NA,292.683142100618,54767,2,0,0,1
505,"transport",11,101400,112900,4229.37931034483,56368,229,9,4,0
506,"transport",0,950,1000,464.945652173913,66045,3,0,0,1
507,"transport",0,NA,NA,26.2375745526839,59653,21,2,0,0
508,"others",0,NA,NA,1295.78034682081,57809,14,1,0,1
509,"transport",0,410,440,153.208036292936,53188,17,0,0,1
510,"petrol station",0,NA,NA,180.65445026178,49645,2,0,0,0
511,"others",0,NA,NA,1555.51521099117,54010,10,3,0,1
512,"others",0,NA,NA,181.85878962536,53396,6,0,0,0
513,"others",0,NA,NA,153.208036292936,53188,21,0,0,0
514,"others",0,NA,NA,331.095100864553,48692,8,0,0,1
515,"others",0,NA,NA,732.443324937028,48264,11,0,0,1
516,"transport",0,12800,14400,532.303206997085,58644,130,1,0,0
517,"transport",2,8600,10000,559.663366336634,6006800,40,2,0,1
518,"petrol station",0,NA,NA,901,52088,8,0,0,0
519,"others",1,NA,NA,26.6232876712329,35404,17,2,1,0
520,"petrol station",0,NA,NA,205.893371757925,48017,5,0,0,1
521,"petrol station",0,NA,NA,477.880539499037,48957,1,0,0,1
522,"petrol station",0,NA,NA,346.15296803653,50503,NA,0,0,1
523,"petrol station",0,NA,NA,241.547314578005,45635,26,0,0,0
524,"others",0,NA,NA,297.80487804878,47639,11,0,0,0
525,"transport",0,5100,6000,654.135638297872,6340100,15,0,0,0
526,"others",2,NA,NA,504.032825322392,50020,26,0,0,1
527,"others",1,NA,NA,1557.15539947322,51792,27,0,0,1
528,"transport",1,970,1300,941.73100871731,76928,20,0,0,1
529,"transport",1,1100,1300,413.811764705882,45433,11,0,0,1
530,"transport",0,1700,2000,415.49001814882,NA,1,0,0,1
531,"transport",1,7200,8000,235.184936112979,52431,26,0,0,1
532,"transport",1,4900,5500,340.855421686747,53428,25,0,0,0
533,"transport",1,540,520,16.6772486772487,48969,20,1,0,0
534,"transport",1,50,50,22.5358490566038,41649,9,0,0,0
535,"petrol station",0,NA,NA,730.893719806763,102529,1,0,0,0
536,"transport",0,4400,5200,845.939153439154,66867,8,0,0,0
537,"petrol station",0,NA,NA,2499.58960328317,NA,6,0,0,0
538,"transport",6,21600,25100,1238.60269360269,48500,142,2,1,0
539,"petrol station",0,NA,NA,29.675540765391,56094,9,2,1,0
540,"transport",6,21600,25100,1238.60269360269,48500,142,2,1,1
541,"petrol station",0,NA,NA,39.3579234972678,48251,NA,0,0,0
542,"petrol station",0,NA,NA,92.1096543504172,56094,6,0,0,1
543,"transport",0,15500,16000,519.512652296157,52088,69,6,4,1
544,"transport",4,7800,9200,1056.16,52392,40,0,0,0
545,"transport",11,101400,112900,4229.37931034483,56368,229,9,4,0
546,"transport",0,1300,1600,625.440835266821,53323,13,0,0,0
547,"others",1,NA,NA,99.5881006864988,44985,7,0,0,1
548,"transport",1,5000,5700,711.297935103245,79125,27,0,0,0
549,"others",1,NA,NA,1696.67039106145,54276,17,0,0,0
550,"transport",0,590,670,312.284263959391,56222,4,0,0,1
551,"petrol station",0,NA,NA,252.805005213764,46551,27,1,0,1
552,"transport",9,23600,24100,571.849112426036,55012,148,7,2,0
553,"transport",0,NA,NA,582.5,45084,10,1,0,0
554,"transport",3,14100,16400,902.308347529813,56451,96,7,2,1
555,"petrol station",0,NA,NA,289.209225700165,NA,1,0,0,1
556,"transport",0,NA,NA,12.2898032200358,69499,28,1,0,0
557,"petrol station",0,NA,NA,196.090322580645,53797,15,0,0,0
558,"others",2,NA,NA,331.071789686552,NA,8,1,1,0
559,"transport",4,7400,8900,1118.01587301587,69425,60,2,1,1
560,"transport",2,1200,1400,223.116883116883,42783,22,0,0,1
561,"others",0,NA,NA,369.267015706806,NA,4,0,0,1
562,"others",4,NA,NA,3787.62257169288,60984,58,9,0,0
563,"others",1,NA,NA,22.4569967456997,NA,4,0,0,0
564,"petrol station",0,NA,NA,1741.45011600928,54010,60,0,0,1
565,"petrol station",0,NA,NA,4763.93150684932,76391,21,1,0,1
566,"petrol station",0,NA,NA,233.020637898687,50220,NA,0,0,1
567,"transport",0,NA,NA,219.568434032059,NA,6,0,0,0
568,"petrol station",1,NA,NA,188.18281938326,56226,7,0,0,1
569,"petrol station",0,NA,NA,498.651911468813,44425,5,0,0,0
570,"others",0,NA,NA,783.808777429467,89754,17,0,0,1
571,"others",0,NA,NA,222.765612327656,49757,17,0,0,0
572,"transport",1,910,1000,167.095890410959,49913,7,0,0,0
573,"petrol station",1,NA,NA,259.766233766234,56624,27,0,0,0
574,"transport",0,15200,17500,700.773305084746,45449,5,0,0,0
575,"others",2,NA,NA,1557.15539947322,51792,36,0,0,1
576,"transport",0,90,100,85.6275303643725,41443,5,0,0,0
577,"transport",0,160,170,26.4502164502165,34166,9,0,0,1
578,"others",0,NA,NA,1232.29202037351,79905,21,0,0,0
579,"others",1,NA,NA,488.189081225033,53918,15,1,0,1
580,"others",0,NA,NA,139.514563106796,48794,10,2,0,1
581,"transport",1,4900,5800,810.940170940171,60406,14,0,0,0
582,"transport",3,1500,1700,832.1,NA,44,3,1,1
583,"transport",1,4800,5600,1215.02013422819,64940,18,1,0,1
584,"transport",0,NA,NA,683.505154639175,70045,18,0,0,0
585,"transport",12,35500,41500,1210.87378640777,97773,108,4,3,0
586,"transport",0,570,670,265.481481481481,145399,25,0,0,0
587,"transport",11,101400,112900,4229.37931034483,56368,229,9,4,0
588,"petrol station",0,NA,NA,181.578947368421,56094,4,0,0,0
589,"transport",6,5900,6200,728.254486133768,44827,35,3,0,1
590,"transport",64,43700,46600,1181.24681933842,56674,110,1,1,1
591,"transport",0,320,360,371.347305389222,60535,NA,0,0,0
593,"transport",1,3000,3300,394.044265593561,46857,36,0,0,1
594,"petrol station",0,NA,NA,357.492113564669,80534,2,0,0,1
595,"others",0,NA,NA,102.888631090487,41070,4,0,0,1
596,"petrol station",0,NA,NA,853.201483312732,81771,51,2,0,1
597,"others",1,NA,NA,827.301038062284,45278,136,0,0,0
598,"petrol station",0,NA,NA,128.321091290661,49943,9,0,0,0
599,"petrol station",0,NA,NA,545.491071428571,71900,7,1,0,0
600,"others",2,NA,NA,1245.23605150215,99141,14,0,0,0
601,"transport",0,3800,4100,1284.71428571429,60984,6,0,0,1
602,"others",0,NA,NA,179.477611940299,54244,13,0,0,1
603,"transport",3,180700,202600,1646.14982578397,55395,18,0,0,0
604,"transport",0,2500,3000,787.955056179775,56504,8,0,0,1
605,"transport",1,NA,NA,115.682062298604,48156,10,0,0,1
606,"transport",0,NA,NA,63.5950110051357,56094,5,0,0,1
607,"petrol station",0,NA,NA,3638.71279163315,60984,29,1,0,0
608,"transport",1,3500,3800,120.527974783294,61313,NA,0,0,0
609,"transport",0,NA,NA,15.7449577098243,39556,13,1,0,1
